y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
2.124252319335937500e-01,8.462129235267639160e-01,2.351624369621276855e-01,6.878536939620971680e-01,2.273720502853393555e-02,-3.125390112400054932e-01,-4.205766677856445312e+00,-5.698795914649963379e-01,4.014138877391815186e-01
3.261176049709320068e-01,1.298303365707397461e+00,2.787577807903289795e-01,6.955842375755310059e-01,-4.735982418060302734e-02,1.295886039733886719e-01,-4.205516815185546875e+00,-5.701310038566589355e-01,4.712250232696533203e-01
4.009152352809906006e-01,1.251117229461669922e+00,3.239075243473052979e-01,7.355401515960693359e-01,-7.700771093368530273e-02,-2.277594804763793945e-02,-4.205085754394531250e+00,-5.708814859390258789e-01,5.759416818618774414e-01
4.338261783123016357e-01,9.144225120544433594e-01,3.737732172012329102e-01,8.418260216712951660e-01,-6.005296111106872559e-02,-7.558095455169677734e-02,-4.204744338989257812e+00,-5.717471241950988770e-01,5.759416818618774414e-01
4.308342933654785156e-01,4.672451317310333252e-01,4.270677566528320312e-01,8.495743870735168457e-01,-3.766536712646484375e-03,-7.099157571792602539e-01,-4.204722881317138672e+00,-5.718150734901428223e-01,6.632055640220642090e-01
4.338261783123016357e-01,2.723615765571594238e-01,4.822567105293273926e-01,8.997772932052612305e-01,4.843053221702575684e-02,-1.175656676292419434e+00,-4.205002784729003906e+00,-5.708485841751098633e-01,7.504694461822509766e-01
4.637452363967895508e-01,3.682493567466735840e-01,5.414991378784179688e-01,9.768667221069335938e-01,7.775390148162841797e-02,-9.954614639282226562e-01,-4.205468654632568359e+00,-5.692650079727172852e-01,7.504694461822509766e-01
5.594862103462219238e-01,9.089772105216979980e-01,6.022179126739501953e-01,9.520279765129089355e-01,4.273170232772827148e-02,-7.995048761367797852e-01,-4.205736637115478516e+00,-5.683963298797607422e-01,8.726388812065124512e-01
6.821542978286743164e-01,1.398637294769287109e+00,6.643127799034118652e-01,1.015949487686157227e+00,-1.784151792526245117e-02,-4.465583562850952148e-01,-4.205618858337402344e+00,-5.687716603279113770e-01,9.773555397987365723e-01
8.078143000602722168e-01,1.682997822761535645e+00,7.316470146179199219e-01,1.116456747055053711e+00,-7.616728544235229492e-02,2.442156672477722168e-01,-4.205104351043701172e+00,-5.705254077911376953e-01,9.773555397987365723e-01
9.005633592605590820e-01,1.590516567230224609e+00,8.013398051261901855e-01,1.097146630287170410e+00,-9.922355413436889648e-02,1.441667675971984863e-01,-4.204442024230957031e+00,-5.731014609336853027e-01,1.082072138786315918e+00
9.454419016838073730e-01,1.185084462165832520e+00,8.715437650680541992e-01,1.130011558532714844e+00,-7.389813661575317383e-02,-4.089347720146179199e-01,-4.203959941864013672e+00,-5.752308368682861328e-01,1.204241633415222168e+00
9.633933305740356445e-01,7.678482532501220703e-01,9.457557201385498047e-01,1.221355199813842773e+00,-1.763761043548583984e-02,-5.708266496658325195e-01,-4.203846931457519531e+00,-5.757690072059631348e-01,1.204241633415222168e+00
9.783528447151184082e-01,5.222561955451965332e-01,1.021541118621826172e+00,1.186623573303222656e+00,4.318827390670776367e-02,-1.162484884262084961e+00,-4.204122543334960938e+00,-5.744498372077941895e-01,1.326411128044128418e+00
1.035199046134948730e+00,3.712855109406817068e-20,4.504215119664681797e-24,-2.291784585395362228e-05,-6.337827444076538086e-01,-1.011703397960631986e-28,7.283437490165679915e+23,-8.156119945659233571e-32,-5.269394733041240554e-30
1.340373277664184570e+00,1.994729518890380859e+00,1.258521795272827148e+00,1.264991760253906250e+00,-8.185148239135742188e-02,9.995079040527343750e-02,-4.203979492187500000e+00,-5.748319625854492188e-01,1.588202714920043945e+00
1.469025254249572754e+00,2.024332046508789062e+00,1.339718341827392578e+00,1.310806155204772949e+00,-1.293069124221801758e-01,-3.883365631103515625e+01,1.951682995754457179e+28,7.812648060445800993e+25,-4.564977416992187500e+02
1.588701486587524414e+00,1.180432677268981934e+00,1.511322259902954102e+00,1.343254685401916504e+00,-7.737922668457031250e-02,-3.363628983497619629e-01,-4.201602935791015625e+00,-5.858483910560607910e-01,1.832541704177856445e+00
1.591693282127380371e+00,6.541302204132080078e-01,1.596273899078369141e+00,1.353810548782348633e+00,4.580616950988769531e-03,-1.215365409851074219e+00,-4.201633930206298828e+00,-5.856819152832031250e-01,1.972163915634155273e+00
1.630588054656982422e+00,6.393463611602783203e-01,1.684173345565795898e+00,1.433282494544982910e+00,5.358529090881347656e-02,-1.060723066329956055e+00,-4.202000141143798828e+00,-5.838026404380798340e-01,1.972163915634155273e+00
1.732312798500061035e+00,1.098585963249206543e+00,1.772419810295104980e+00,1.372265577316284180e+00,4.010701179504394531e-02,-8.798533082008361816e-01,-4.202283859252929688e+00,-5.824769139289855957e-01,2.094333410263061523e+00
1.869940519332885742e+00,1.611362695693969727e+00,1.858926177024841309e+00,1.374808311462402344e+00,-1.101434230804443359e-02,-5.911132097244262695e-01,-4.202201843261718750e+00,-5.828257799148559570e-01,2.233955621719360352e+00
2.016543865203857422e+00,1.952587604522705078e+00,1.947888970375061035e+00,1.446681261062622070e+00,-6.865489482879638672e-02,2.244102954864501953e-01,-4.201676845550537109e+00,-5.850059986114501953e-01,2.233955621719360352e+00
2.133228063583374023e+00,1.912790536880493164e+00,2.036751031875610352e+00,1.379000782966613770e+00,-9.647703170776367188e-02,1.091229915618896484e-01,-4.200938224792480469e+00,-5.882080793380737305e-01,2.373577594757080078e+00
2.208025693893432617e+00,1.580052137374877930e+00,2.124258041381835938e+00,1.399155378341674805e+00,-8.376765251159667969e-02,-3.526191115379333496e-01,-4.200301647186279297e+00,-5.911476016044616699e-01,2.348073091072000000e+13
2.270855665206909180e+00,7.751873135566711426e-01,2.306347608566284180e+00,1.419252514839172363e+00,3.549194335937500000e-02,-1.071739912033081055e+00,-4.200305461883544922e+00,-5.911258459091186523e-01,2.635369300842285156e+00
2.315734386444091797e+00,7.486400604248046875e-01,2.395630359649658203e+00,1.416715145111083984e+00,7.989597320556640625e-02,-1.486480712890625000e+00,-4.200920581817626953e+00,-5.883460640907287598e-01,2.774991750717163086e+00
2.441394329071044922e+00,1.335053920745849609e+00,2.486979961395263672e+00,1.481407165527343750e+00,4.558563232421875000e-02,-6.159425973892211914e-01,-4.201286792755126953e+00,-5.868418812751770020e-01,2.774991750717163086e+00
2.614924669265747070e+00,2.004887104034423828e+00,2.577744722366333008e+00,1.405605316162109375e+00,-3.717994689941406250e-02,-8.252894878387451172e-02,-4.200979232788085938e+00,-5.880482792854309082e-01,2.914613962173461914e+00
2.764519929885864258e+00,2.185486793518066406e+00,2.666642189025878906e+00,1.417627334594726562e+00,-9.983782548252181859e-19,2.023541964244987146e+24,1.043651224887790273e+37,6.949767689367605458e-17,-1.618729481189894392e-27
2.914115190505981445e+00,1.376702547073364258e+00,2.847387790679931641e+00,1.385926961898803711e+00,-6.672739982604980469e-02,-2.084752917289733887e-01,-4.198732376098632812e+00,-5.979350209236145020e-01,3.158952951431274414e+00
2.923090934753417969e+00,8.036853671073913574e-01,2.934130191802978516e+00,1.370604515075683594e+00,1.103925704956054688e-02,-9.494465589523315430e-01,-4.198814868927001953e+00,-5.975050926208496094e-01,3.263669490814208984e+00
2.941042423248291016e+00,5.636857151985168457e-01,3.020847797393798828e+00,1.383724212646484375e+00,7.980537414550781250e-02,-1.017846226692199707e+00,-4.199397563934326172e+00,-5.945053100585937500e-01,3.263669490814208984e+00
3.003872394561767578e+00,7.688944339752197266e-01,3.104460239410400391e+00,1.278338670730590820e+00,1.005878448486328125e-01,-1.146916747093200684e+00,-4.200133323669433594e+00,-5.909983515739440918e-01,3.385838747024536133e+00
3.117564678192138672e+00,1.256914138793945312e+00,3.184192180633544922e+00,1.256285905838012695e+00,6.662750244140625000e-02,-8.237770795822143555e-01,-4.200633049011230469e+00,-5.888593196868896484e-01,3.490555524826049805e+00
3.267159938812255859e+00,1.785096883773803711e+00,3.263850688934326172e+00,1.274000644683837891e+00,-3.309249877929687500e-03,1.127680540084838867e-01,-4.200607776641845703e+00,-5.889605879783630371e-01,3.490555524826049805e+00
3.315030574798583984e+00,1.311490178108215332e+00,3.340955734252929688e+00,1.181113719940185547e+00,2.592515945434570312e-02,-5.513935685157775879e-01,-4.200805664062500000e+00,-5.881787538528442383e-01,3.630177736282348633e+00
3.344949483871459961e+00,9.244937896728515625e-01,3.415889263153076172e+00,1.199339866638183594e+00,7.093977928161621094e-02,-1.094315767288208008e+00,-4.201355934143066406e+00,-5.860772132873535156e-01,3.734894514083862305e+00
3.401795625686645508e+00,9.175440073013305664e-01,3.493086576461791992e+00,1.251269817352294922e+00,9.129095077514648438e-02,-8.617153763771057129e-01,-4.202081203460693359e+00,-5.834586024284362793e-01,3.734894514083862305e+00
3.503520488739013672e+00,1.247506022453308105e+00,3.569645166397094727e+00,1.185315132141113281e+00,6.612467765808105469e-02,-5.377352833747863770e-01,-4.202615737915039062e+00,-5.816150307655334473e-01,3.804705381393432617e+00
3.614220857620239258e+00,1.490869402885437012e+00,3.642423391342163086e+00,1.130754470825195312e+00,2.820253372192382812e-02,-4.468536376953125000e-01,-4.202845573425292969e+00,-5.808300971984863281e-01,3.926875114440917969e+00
3.709961891174316406e+00,1.509916186332702637e+00,3.714479684829711914e+00,1.158184528350830078e+00,4.517793655395507812e-03,8.059583555314106535e+25,1.887933588980105928e+37,1.230230671353638172e-03,-2.022692777682249738e-38
3.820662498474121094e+00,9.869682788848876953e-01,3.851131200790405273e+00,1.028652667999267578e+00,3.046870231628417969e-02,-4.599897861480712891e-01,-4.203083992004394531e+00,-5.798546671867370605e-01,-3.670770712576000000e+12
3.853573322296142578e+00,4.758239388465881348e-01,3.973904848098754883e+00,8.899364471435546875e-01,1.203315258026123047e-01,-9.871145486831665039e-01,-4.204439640045166016e+00,-5.739856362342834473e-01,4.153760910034179688e+00
3.901443719863891602e+00,6.106345653533935547e-01,4.028655529022216797e+00,8.534240722656250000e-01,1.272118091583251953e-01,-1.077253460884094238e+00,-4.205272674560546875e+00,-5.706279277801513672e-01,4.241024971008300781e+00
4.000176429748535156e+00,1.060970187187194824e+00,4.082899570465087891e+00,8.710680007934570312e-01,8.272314071655273438e-02,-4.074146151542663574e-01,-4.205811500549316406e+00,-5.686259269714355469e-01,4.241024971008300781e+00
4.119853019714355469e+00,1.457756757736206055e+00,4.135699272155761719e+00,8.116788864135742188e-01,1.584625244140625000e-02,1.724862456321716309e-01,-4.205912113189697266e+00,-5.682579278945922852e-01,4.275930404663085938e+00
4.203626155853271484e+00,1.403207302093505859e+00,4.184577941894531250e+00,7.469496726989746094e-01,-1.904821395874023438e-02,1.262533664703369141e-01,-4.205797195434570312e+00,-5.687065124511718750e-01,4.363194465637207031e+00
4.242520809173583984e+00,1.040326476097106934e+00,4.231717109680175781e+00,7.528128623962402344e-01,-1.080369949340820312e-02,8.411151170730590820e-02,-4.205736637115478516e+00,-5.689695477485656738e-01,4.363194465637207031e+00
4.242520809173583984e+00,5.568867921829223633e-01,4.277101039886474609e+00,6.946473121643066406e-01,3.458023071289062500e-02,-3.374730348587036133e-01,-4.205912590026855469e+00,-5.681208968162536621e-01,4.398099899291992188e+00
4.245512962341308594e+00,3.203487694263458252e-01,4.318953514099121094e+00,6.405534744262695312e-01,7.344055175781250000e-02,-7.533909082412719727e-01,-4.206257820129394531e+00,-5.663920044898986816e-01,4.467911243438720703e+00
4.251496791839599609e+00,2.159736752510070801e-01,4.359171390533447266e+00,6.400156021118164062e-01,1.076745986938476562e-01,-7.879691720008850098e-01,-4.206739425659179688e+00,-5.640875101089477539e-01,4.467911243438720703e+00
4.287399291992187500e+00,3.825529813766479492e-01,4.397599220275878906e+00,5.865554809570312500e-01,1.101999282836914062e-01,-6.904114484786987305e-01,-4.207222938537597656e+00,-5.620279908180236816e-01,4.502816677093505859e+00
4.353221416473388672e+00,6.941813230514526367e-01,4.433048248291015625e+00,5.449013710021972656e-01,7.982683181762695312e-02,-2.392312586307525635e-01,-4.207569122314453125e+00,-5.607279539108276367e-01,4.502816677093505859e+00
4.413059711456298828e+00,8.165049552917480469e-01,4.464745044708251953e+00,4.692749977111816406e-01,5.168533325195312500e-02,8.017852902412414551e-02,-4.207785129547119141e+00,-5.599656105041503906e-01,4.502816677093505859e+00
4.439986705780029297e+00,6.372827291488647461e-01,4.491059780120849609e+00,3.750867843627929688e-01,5.107307434082031250e-02,-1.278324723243713379e-01,-4.207986354827880859e+00,-5.592555999755859375e-01,4.555175304412841797e+00
4.436994552612304688e+00,3.188902139663696289e-01,4.513539791107177734e+00,3.442673683166503906e-01,7.654523849487304688e-02,-2.455190569162368774e-01,-4.208265781402587891e+00,-5.582528114318847656e-01,4.537722110748291016e+00
4.436994552612304688e+00,1.707019358873367310e-01,4.532643795013427734e+00,2.702221870422363281e-01,9.564924240112304688e-02,-3.285934925079345703e-01,-4.208586215972900391e+00,-5.571120977401733398e-01,4.537722110748291016e+00
4.436994552612304688e+00,9.137675166130065918e-02,4.547000408172607422e+00,1.937513351440429688e-01,1.100058555603027344e-01,-4.464667737483978271e-01,-4.208925247192382812e+00,-5.559743046760559082e-01,4.555175304412841797e+00
4.436994552612304688e+00,4.891397804021835327e-02,4.557453632354736328e+00,-2.288085564963199790e+36,2.050362781695773883e+38,2.943872897959320692e-27,1.922522277832031250e+02,-1.586953145514937422e+30,2.628027725219726562e+01
4.436994552612304688e+00,1.401611045002937317e-02,4.569446563720703125e+00,5.455207824707031250e-02,1.324520111083984375e-01,-3.427886962890625000e-01,-4.209963798522949219e+00,-5.535299777984619141e-01,4.520269393920898438e+00
4.436994552612304688e+00,7.502824068069458008e-03,4.570037841796875000e+00,-2.715301513671875000e-02,1.330432891845703125e-01,-1.994804143905639648e-01,-4.210286617279052734e+00,-5.531678199768066406e-01,4.485363960266113281e+00
4.436994552612304688e+00,4.016262013465166092e-03,4.564760684967041016e+00,-1.305651664733886719e-01,-2.288085564963199790e+36,-6.972932760616956435e+22,-1.478458568453788757e-02,-1.443423609220497408e+18,2.233339743592095651e-16
4.436994552612304688e+00,1.150844269432127476e-03,4.540794372558593750e+00,-2.260389328002929688e-01,1.037998199462890625e-01,-1.295474469661712646e-01,-4.210970878601074219e+00,-5.531073212623596191e-01,4.467911243438720703e+00
4.436994552612304688e+00,6.160469492897391319e-04,4.525530815124511719e+00,-2.526698112487792969e-01,8.853626251220703125e-02,-1.298485398292541504e-01,-4.211096286773681641e+00,-5.532360076904296875e-01,4.467911243438720703e+00
4.436994552612304688e+00,3.297699440736323595e-04,4.509529113769531250e+00,-2.509560585021972656e-01,7.253456115722656250e-02,1.639715582132339478e-01,-4.211175441741943359e+00,-5.533627271652221680e-01,4.398099899291992188e+00
4.436994552612304688e+00,1.765258493833243847e-04,4.491263389587402344e+00,-3.207983970642089844e-01,5.426883697509765625e-02,3.843792676925659180e-01,-4.211209297180175781e+00,-5.534612536430358887e-01,4.345741748809814453e+00
4.436994552612304688e+00,9.449428762309253216e-05,4.467817783355712891e+00,-4.141454696655273438e-01,3.082323074340820312e-02,3.843369483947753906e-01,-4.211210727691650391e+00,-5.535141229629516602e-01,4.345741748809814453e+00
4.436994552612304688e+00,5.058279202785342932e-05,4.440469264984130859e+00,-4.478120803833007812e-01,3.474712371826171875e-03,6.048039793968200684e-01,-4.211208343505859375e+00,-5.535193085670471191e-01,4.293383598327636719e+00
4.436994552612304688e+00,2.707696876314003021e-05,-9.176930058240000000e+11,-1.793290635987432324e-07,2.799650548635874938e+22,2.488609242508958069e-24,-1.755145384225948199e-38,nan,-1.474281034716556218e-31
4.377156734466552734e+00,-6.745455756462792607e-12,-1.822571824364183080e-12,7.597499854356480000e+14,1.522087300000000000e+07,-9.458822928208631141e-38,-2.320901461100552056e+24,-2.451941406250000000e+03,-1.629274989120403638e-14
4.221577644348144531e+00,-1.013961315155029297e+00,4.245645999908447266e+00,-7.743649482727050781e-01,2.406835556030273438e-02,9.205108880996704102e-02,-4.211439609527587891e+00,-5.534805059432983398e-01,1.058027623252467435e+30
4.122844696044921875e+00,-7.868847250938415527e-01,4.147103309631347656e+00,-7.988462448120117188e-01,2.425861358642578125e-02,5.364278554916381836e-01,-4.211063861846923828e+00,-5.541824102401733398e-01,3.891969442367553711e+00
4.113869190216064453e+00,-4.879540801048278809e-01,4.093624591827392578e+00,-8.897380828857421875e-01,-2.024459838867187500e-02,6.640183925628662109e-01,-4.211182594299316406e+00,-5.538627505302429199e-01,3.891969442367553711e+00
4.113869190216064453e+00,-2.612018287181854248e-01,4.037688255310058594e+00,-8.820614814758300781e-01,-7.618093490600585938e-02,1.157275199890136719e+00,-4.211645603179931641e+00,-5.525317192077636719e-01,3.804705381393432617e+00
4.057023048400878906e+00,-5.624837875366210938e-01,3.980787754058837891e+00,-9.181003570556640625e-01,-7.623529434204101562e-02,1.192911386489868164e+00,-4.212134838104248047e+00,-5.511502623558044434e-01,3.699988842010498047e+00
3.931362867355346680e+00,-1.235406160354614258e+00,3.919892549514770508e+00,-1.006163597106933594e+00,-1.147031784057617188e-02,2.936841845512390137e-01,-4.212212085723876953e+00,-5.509324073791503906e-01,3.699988842010498047e+00
3.787751436233520508e+00,-1.729092717170715332e+00,3.857014417648315430e+00,-9.867391586303710938e-01,6.926298141479492188e-02,-2.153658270835876465e-01,-4.211738586425781250e+00,-5.523982048034667969e-01,3.612725257873535156e+00
3.680042743682861328e+00,-1.726418972015380859e+00,3.794096469879150391e+00,-1.005482196807861328e+00,1.140537261962890625e-01,-2.773559299895855090e+35,7.000416357705319115e-10,4.735026202936922159e+29,-5.790780882448216996e-34
3.686026573181152344e+00,-5.329074263572692871e-01,3.656484127044677734e+00,-1.109984874725341797e+00,-2.954244613647460938e-02,1.114811658859252930e+00,-4.211011409759521484e+00,-5.549820065498352051e-01,3.350933074951171875e+00
3.635164260864257812e+00,-6.634368300437927246e-01,3.584382057189941406e+00,-1.171658992767333984e+00,-5.078220367431640625e-02,1.269667744636535645e+00,-4.211348056793212891e+00,-5.535349845886230469e-01,3.246216535568237305e+00
3.521471977233886719e+00,-1.200462579727172852e+00,3.507597684860229492e+00,-1.257400512695312500e+00,-1.387429237365722656e-02,4.946984648704528809e-01,-4.211443424224853516e+00,-5.531479120254516602e-01,3.246216535568237305e+00
3.377860546112060547e+00,-1.710387468338012695e+00,3.429648399353027344e+00,-1.215395927429199219e+00,5.178785324096679688e-02,1.228229999542236328e-01,-4.211078643798828125e+00,-5.546081662178039551e-01,3.124047279357910156e+00
3.261176109313964844e+00,-1.783142566680908203e+00,3.351984262466430664e+00,-1.244690418243408203e+00,9.080815315246582031e-02,1.764759421348571777e-01,-4.210432052612304688e+00,-5.573056936264038086e-01,2.984424829483032227e+00
3.180394649505615234e+00,-1.555142641067504883e+00,3.270063638687133789e+00,-1.346752882003784180e+00,8.966898918151855469e-02,-4.157227277755737305e-02,-4.209797382354736328e+00,-5.601569414138793945e-01,2.984424829483032227e+00
3.135516166687011719e+00,-1.166148424148559570e+00,3.186341285705566406e+00,-1.309265375137329102e+00,5.082511901855468750e-02,5.706180334091186523e-01,-4.209443092346191406e+00,-5.618590712547302246e-01,2.844802856445312500e+00
3.111580848693847656e+00,-8.022031784057617188e-01,3.102154254913330078e+00,-1.357104301452636719e+00,-9.426593780517578125e-03,1.994070408632232339e-20,-1.920767383272121828e-35,-4.675042165404026798e+20,1.317311687098892288e+18
2.932066679000854492e+00,-1.347505807876586914e+00,2.924881935119628906e+00,-1.381329298019409180e+00,-7.184743881225585938e-03,6.408595442771911621e-01,-4.209815025329589844e+00,-5.601431131362915039e-01,2.600463867187500000e+00
2.806406736373901367e+00,-1.655626773834228516e+00,2.837646245956420898e+00,-1.384387969970703125e+00,3.123950958251953125e-02,5.273771286010742188e-01,-4.209574699401855469e+00,-5.611463189125061035e-01,2.460841655731201172e+00
2.686730384826660156e+00,-1.776074647903442383e+00,2.747958898544311523e+00,-1.455655574798583984e+00,6.122851371765136719e-02,-4.574227333068847656e-02,-4.209095954895019531e+00,-5.631577372550964355e-01,2.460841655731201172e+00
2.596973419189453125e+00,-1.618093729019165039e+00,2.658436059951782227e+00,-1.386599540710449219e+00,6.146264076232910156e-02,1.759728193283081055e-01,-4.208618164062500000e+00,-5.652583837509155273e-01,2.338672161102294922e+00
2.543118953704833984e+00,-1.266584277153015137e+00,2.571133613586425781e+00,-1.381892442703247070e+00,2.801465988159179688e-02,7.321076393127441406e-01,-4.208401679992675781e+00,-5.662468671798706055e-01,2.199049949645996094e+00
2.498240470886230469e+00,-1.011683106422424316e+00,2.481792688369750977e+00,-1.447696447372436523e+00,-1.644778251647949219e-02,6.862515211105346680e-01,-4.208528518676757812e+00,-5.656627416610717773e-01,2.199049949645996094e+00
2.441394329071044922e+00,-9.642164111137390137e-01,2.392889976501464844e+00,-1.375315904617309570e+00,-4.850435256958007812e-02,1.062095880508422852e+00,-4.208905220031738281e+00,-5.639757513999938965e-01,2.059427738189697266e+00
2.348645210266113281e+00,-1.495854209812223240e+28,1.997644488038012047e-17,-3.419189657600000000e+10,-2.324932862834508156e-26,-3.143284097313880920e-02,-7.022295890048334779e-22,-2.768391071938935966e-09,9.137454513976141553e-20
2.043470859527587891e+00,-2.108001708984375000e+00,2.127052068710327148e+00,-1.371372461318969727e+00,8.358120918273925781e-02,-1.520228385925292969e-01,-4.208452224731445312e+00,-5.658206343650817871e-01,1.797636032104492188e+00
1.926786661148071289e+00,-1.995983719825744629e+00,2.040147542953491211e+00,-1.384093046188354492e+00,1.133608818054199219e-01,-7.170009613037109375e-02,-4.207544326782226562e+00,-5.698997378349304199e-01,1.675466537475585938e+00
1.854980945587158203e+00,-1.602339982986450195e+00,1.951030254364013672e+00,-1.439448118209838867e+00,9.604930877685546875e-02,-1.578583121299743652e-01,-4.206808090209960938e+00,-5.735709071159362793e-01,1.675466537475585938e+00
1.825061917304992676e+00,-1.080186605453491211e+00,1.862893104553222656e+00,-1.360130310058593750e+00,3.783118724822998047e-02,6.705394387245178223e-01,-4.206532478332519531e+00,-5.750629901885986328e-01,1.518391609191894531e+00
1.822070002555847168e+00,-6.004693508148193359e-01,1.775929927825927734e+00,-1.396224260330200195e+00,-4.614007472991943359e-02,1.372618794441223145e+00,-4.206862449645996094e+00,-5.732740163803100586e-01,1.413675069808959961e+00
1.765223860740661621e+00,-7.440936565399169922e-01,1.686286091804504395e+00,-1.444642782211303711e+00,8.599298574889158916e-24,2.899988525390625000e+03,-6.422929344757398678e-32,5.429562138990497634e-30,-4.683852194986570794e-10
1.475009083747863770e+00,-1.916174411773681641e+00,1.512735486030578613e+00,-1.345861315727233887e+00,3.772640228271484375e-02,1.955182552337646484e-01,-4.207410812377929688e+00,-5.704241394996643066e-01,1.169336080551147461e+00
1.340373277664184570e+00,-2.026772499084472656e+00,1.426584482192993164e+00,-1.384892582893371582e+00,8.621120452880859375e-02,-4.364961981773376465e-01,-4.206754207611083984e+00,-5.732949376106262207e-01,1.169336080551147461e+00
1.250616192817687988e+00,-1.752293348312377930e+00,1.342145681381225586e+00,-1.298190474510192871e+00,9.152948856353759766e-02,-2.221381664276123047e-01,-4.206081390380859375e+00,-5.764815807342529297e-01,1.064619421958923340e+00
1.223689079284667969e+00,-1.138211131095886230e+00,1.261400699615478516e+00,-1.264942049980163574e+00,3.771162033081054688e-02,5.267565250396728516e-01,-4.205816268920898438e+00,-5.778391957283020020e-01,9.424500465393066406e-01
1.223689079284667969e+00,-6.092844605445861816e-01,1.180600762367248535e+00,-1.296607732772827148e+00,-4.308831691741943359e-02,8.307713270187377930e-01,-4.206109523773193359e+00,-5.763026475906372070e-01,9.424500465393066406e-01
1.223689079284667969e+00,-3.261499702930450439e-01,1.101667523384094238e+00,-1.211870908737182617e+00,-1.220215559005737305e-01,1.362002730369567871e+00,-4.206933021545410156e+00,-5.722269415855407715e-01,8.551861047744750977e-01
1.193770051002502441e+00,-3.970420360565185547e-01,1.026847124099731445e+00,-1.164212703704833984e+00,-1.669229269027709961e-01,1.711160778999328613e+00,-4.208103656768798828e+00,-5.672649145126342773e-01,7.330166101455688477e-01
1.047166705131530762e+00,-1.302561759948730469e+00,9.524732828140258789e-01,-1.193724393844604492e+00,-9.469342231750488281e-02,5.830786228179931641e-01,-4.208806514739990234e+00,-5.647667646408081055e-01,7.330166101455688477e-01
8.467090725898742676e-01,-2.187704086303710938e+00,8.797985315322875977e-01,-1.115978717803955078e+00,3.308945894241333008e-02,-3.897564411163330078e-01,-4.208553791046142578e+00,-5.656077861785888672e-01,6.457527875900268555e-01
6.821542978286743164e-01,-2.394575834274291992e+00,8.105930685997009277e-01,-1.081420898437500000e+00,1.284387707710266113e-01,-8.339383006095886230e-01,-4.207592010498046875e+00,-5.691235065460205078e-01,5.584889054298400879e-01
6.073566675186157227e-01,-1.837951898574829102e+00,7.424243092536926270e-01,-1.081337094306945801e+00,1.350676417350769043e-01,-8.404059410095214844e-01,-4.206655502319335938e+00,-5.732966661453247070e-01,5.584889054298400879e-01
2.337546226892800000e+13,6.432595252990722656e-01,-3.217376470565795898e-01,6.158575415611267090e-01,-9.581226110458374023e-01,1.330275366849834051e-36,3.338371913675846780e-27,4.854418401168333761e-23,1.303178982894258276e-16
5.624780654907226562e-01,-5.894446372985839844e-01,4.963939785957336426e-01,-8.968514204025268555e-01,-6.608408689498901367e-02,7.073634862899780273e-01,-4.207106113433837891e+00,-5.702958106994628906e-01,3.141500055789947510e-01
4.966561794281005859e-01,-8.049286603927612305e-01,4.410395622253417969e-01,-8.613625168800354004e-01,-5.561661720275878906e-02,6.024782657623291016e-01,-4.207374095916748047e+00,-5.688408613204956055e-01,2.443388849496841431e-01
4.188666641712188721e-01,-1.009258985519409180e+00,3.869281709194183350e-01,-8.558800816535949707e-01,-3.193849325180053711e-02,1.601958870887756348e-01,-4.207527637481689453e+00,-5.680876374244689941e-01,2.443388849496841431e-01
3.560366630554199219e-01,-1.007410049438476562e+00,3.354763984680175781e-01,-7.806580662727355957e-01,-2.056026458740234375e-02,1.179733872413635254e-01,-4.207625389099121094e+00,-5.676387548446655273e-01,1.919805556535720825e-01
3.261176049709320068e-01,-7.617207765579223633e-01,2.879589796066284180e-01,-7.297860980033874512e-01,-3.815862536430358887e-02,4.257552623748779297e-01,-4.207805156707763672e+00,-5.668541193008422852e-01,1.221694424748420715e-01
3.261176049709320068e-01,-4.077491462230682373e-01,2.421537190675735474e-01,-7.240000963211059570e-01,-8.396388590335845947e-02,2.343639292313600000e+13,3.261176049709320068e-01,-2.182681262493133545e-01,1.986602991819381714e-01
3.261176049709320068e-01,-1.168389320373535156e-01,1.597125381231307983e-01,-5.805337429046630859e-01,-1.664050668478012085e-01,1.012956380844116211e+00,-4.209622383117675781e+00,-5.606438517570495605e-01,6.981111317873001099e-02
3.111580908298492432e-01,-1.737708747386932373e-01,1.251147836446762085e-01,-5.205153226852416992e-01,-1.860433071851730347e-01,9.185560941696166992e-01,-4.210572719573974609e+00,-5.584496259689331055e-01,6.981111317873001099e-02
2.423442900180816650e-01,-6.046639084815979004e-01,9.520196914672851562e-02,-4.333015680313110352e-01,-1.471423208713531494e-01,5.357615947723388672e-01,-4.211352825164794922e+00,-5.570342540740966797e-01,3.490555658936500549e-02
1.555790454149246216e-01,-9.687935709953308105e-01,6.967728585004806519e-02,-3.795226216316223145e-01,-8.590175956487655640e-02,1.155470609664916992e-01,-4.211814880371093750e+00,-5.562711954116821289e-01,0.000000000000000000e+00
8.676523715257644653e-02,-1.030239582061767578e+00,4.658283293247222900e-02,-3.546795845031738281e-01,-4.018240422010421753e-02,-2.076534628868103027e-01,-4.212025165557861328e+00,-5.558819174766540527e-01,0.000000000000000000e+00
